"Order Name","Created at","Source Name","Total Discounts","Order Status","Total Product","Store","Carrier Status Code","Cancel Reason","Sales Program","Giới tính","Funnel","Category","Sub-category","Price","Subtotal Price","month"
"100902","7/5/2023","Instagram","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Váy","Váy liền","430000","430000","7"
"102476","7/5/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Áo (mùa hè)","Áo phông","300000","300000","7"
"102732","7/5/2023","Hotline","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Không liên hệ được khách hàng","Đặt trước","Chị","","Váy","Váy body","380000","380000","7"
"103614","7/5/2023","Instagram","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Đơn trùng","Đặt trước","Chị","","Váy","Váy body","380000","380000","7"
"104562","7/5/2023","Instagram","0","cancel","1","Kho Online","cancel","Tham khảo so sánh giá","Đặt trước","Chị","","Váy","Váy body","380000","380000","7"
"100137","7/5/2023","Instagram","0","prepared","1","37 Nguyễn Văn Huyên","prepared","","Đặt trước","Chị","","Quần","Quần tây","420000","420000","7"
"100465","7/5/2023","Trực tiếp - Cửa hàng","0","prepared","1","37 Nguyễn Văn Huyên","prepared","","Mua tại quầy","Chị","","Váy","Váy body","380000","380000","7"
"100887","7/5/2023","Instagram","0","cancel","1","Kho Online","cancel","Đơn trùng","","Chị","","Áo (mùa hè)","Áo phông","300000","300000","7"
"101968","7/5/2023","Hotline","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Không liên hệ được khách hàng","Đặt trước","Chị","","Quần","Quần jeans","370000","370000","7"
"102320","7/5/2023","Facebook","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Váy","Váy body","380000","380000","7"
"103651","7/5/2023","Facebook","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Không liên hệ được khách hàng","Đặt trước","Chị","","Váy","Váy body","380000","380000","7"
"105426","7/5/2023","Instagram","0","cancel","1","Kho Online","cancel","Không liên hệ được khách hàng","","Chị","","Quần","Quần tây","420000","420000","7"
"101190","7/5/2023","Instagram","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Váy","Váy body","380000","380000","7"
"101196","7/5/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Váy","Váy liền","430000","430000","7"
"101198","7/5/2023","Instagram","0","complete","1","Kho Online","pending","","Hãng vận chuyển","Chị","","Quần","Quần tây","420000","420000","7"
"101199","7/5/2023","Zalo","0","prepared","1","37 Nguyễn Văn Huyên","prepared","","Đặt trước","Chị","","Áo (mùa hè)","Áo phông","300000","300000","7"
"101207","7/5/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Quần","Quần tây","420000","420000","7"
"101221","7/5/2023","Hotline","0","prepared","1","37 Nguyễn Văn Huyên","prepared","","Đặt trước","Chị","","Váy","Váy body","380000","380000","7"
"101232","7/5/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Váy","Váy body","380000","380000","7"
"101234","7/5/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Trang sức sự kiện","Thắt lưng đính đá","200000","200000","7"
"101236","7/5/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Daily use","Áo croptop sơ mi","280000","280000","7"
"101239","7/5/2023","Facebook","0","complete","1","37 Nguyễn Văn Huyên","complete","","Tự vận chuyển","Chị","","Váy","Váy body","380000","380000","7"
"101244","7/5/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Váy","Váy body","380000","380000","7"
"101257","7/5/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Quần","Quần tây","420000","420000","7"
"101261","7/5/2023","Hotline","0","prepared","1","37 Nguyễn Văn Huyên","prepared","","Đặt trước","Chị","","Váy","Váy liền","430000","430000","7"
"101276","7/5/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Váy","Váy body","380000","380000","7"
"101283","7/5/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Váy","Váy liền","430000","430000","7"
"101284","7/5/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Váy","Váy body","380000","380000","7"
"101301","7/5/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Váy","Váy liền","430000","430000","7"
"101338","7/5/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Anh","","Quần","Quần tây","420000","420000","7"
"101352","7/5/2023","Zalo","0","confirmed","1","37 Nguyễn Văn Huyên","confirmed","","Đặt trước","Anh","","Váy","Váy liền","430000","430000","7"
"101358","7/5/2023","Facebook","0","complete","4","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Váy","Váy body","380000","1520000","7"
"101364","7/5/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Quần","Quần jeans","370000","370000","7"
"101410","7/5/2023","Shopee","0","confirmed","1","37 Nguyễn Văn Huyên","confirmed","","Đặt trước","Chị","","Váy","Váy body","380000","380000","7"
"101435","7/5/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Váy","Váy body","380000","380000","7"
"101438","7/5/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Váy","Váy body","380000","380000","7"
"101440","7/5/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Quần","Quần jeans","370000","370000","7"
"101442","7/5/2023","Trực tiếp - Cửa hàng","130000","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Váy","Váy liền","430000","430000","7"
"101450","7/5/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Áo (mùa hè)","Áo phông","300000","300000","7"
"101467","7/5/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Váy","Váy body","380000","380000","7"
"101481","7/5/2023","Instagram","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Váy","Váy liền","430000","430000","7"
"101483","7/5/2023","Hotline","0","complete","1","Kho Online","complete","","Tự vận chuyển","Chị","","Daily use","Áo croptop sơ mi","280000","280000","7"
"100385","7/5/2023","Facebook","0","confirmed","1","KHO ĐƠN HÀNG","confirmed","","Hãng vận chuyển","Chị","","Quần","Quần jeans","370000","370000","7"
"100386","7/5/2023","Instagram","0","cancel","1","Kho Online","cancel","Đơn trùng","","Chị","","Váy","Váy liền","430000","430000","7"
"100402","7/5/2023","Hotline","0","prepared","1","37 Nguyễn Văn Huyên","prepared","","Đặt trước","Anh","","Quần","Quần tây","420000","420000","7"
"100411","7/5/2023","Instagram","0","complete","1","89 Láng Hạ","complete","","Đặt trước","Anh","","Váy","Váy body","380000","380000","7"
"100425","7/5/2023","Instagram","0","cancel","1","Kho Online","cancel","Không liên hệ được khách hàng","","Chị","","Váy","Váy body","380000","380000","7"
"100191","7/5/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Váy","Váy body","380000","380000","7"
"100240","7/5/2023","Instagram","0","confirmed","1","37 Nguyễn Văn Huyên","confirmed","","Đặt trước","Chị","","Trang sức sự kiện","Thắt lưng đính đá","200000","200000","7"
"100252","7/5/2023","Hotline","0","confirmed","1","Kho Online","confirmed","","Đặt trước","Chị","","Váy","Váy body","380000","380000","7"
"100274","7/5/2023","Trực tiếp - Cửa hàng","50000","prepared","1","27 Khâm Thiên","prepared","","","Anh","","Váy","Váy body","380000","380000","7"
"103334","8/5/2023","Instagram","0","complete","1","Kho Online","complete","","Đặt trước","Chị","","Váy","Váy body","380000","380000","8"
"103356","8/5/2023","Instagram","0","cancel","1","Kho Online","cancel","Không liên hệ được khách hàng","","Chị","","Váy","Váy body","380000","380000","8"
"103365","8/5/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Váy","Váy body","380000","380000","8"
"103397","8/5/2023","Facebook","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Váy","Váy body","380000","380000","8"
"103404","8/5/2023","Hotline","0","complete","1","Kho Online","complete","","Đặt trước","Chị","","Váy","Váy body","380000","380000","8"
"103419","8/5/2023","Trực tiếp - Cửa hàng","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Đã mua tại quầy","Mua tại quầy","Chị","","Quần","Quần jeans","370000","370000","8"
"103420","8/5/2023","Trực tiếp - Cửa hàng","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Đã mua tại quầy","Mua tại quầy","Chị","","Quần","Quần tây","420000","420000","8"
"103442","8/5/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Tự vận chuyển","Chị","","Quần","Quần tây","420000","420000","8"
"103491","8/5/2023","Instagram","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Váy","Váy body","380000","380000","8"
"103503","8/5/2023","Hotline","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Không liên hệ được khách hàng","Đặt trước","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"103519","8/5/2023","Zalo","0","complete","1","Kho Online","complete","","Đặt trước","Chị","","Trang sức sự kiện","Thắt lưng đính đá","200000","200000","8"
"103529","8/5/2023","Facebook","0","cancel","1","89 Láng Hạ","cancel","Lý do khác","Đặt trước","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"103549","8/5/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Váy","Váy liền","430000","430000","8"
"103565","8/5/2023","Instagram","0","complete","1","37 Nguyễn Văn Huyên","complete","","Hãng vận chuyển","Chị","","Quần","Quần jeans","370000","370000","8"
"103581","8/5/2023","Trực tiếp - Cửa hàng","0","complete","1","27 Khâm Thiên","complete","","Mua tại quầy","Chị","","Quần","Quần jeans","370000","370000","8"
"103582","8/5/2023","Trực tiếp - Cửa hàng","130000","complete","1","27 Khâm Thiên","complete","","Mua tại quầy","Chị","","Váy","Váy liền","430000","430000","8"
"103597","8/5/2023","Instagram","0","cancel","2","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Váy","Váy liền","430000","860000","8"
"103611","8/5/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Quần","Quần jeans","370000","370000","8"
"103623","8/5/2023","Instagram","0","cancel","1","89 Láng Hạ","cancel","Hết hàng","Đặt trước","Chị","","Quần","Quần tây","420000","420000","8"
"103628","8/5/2023","Hotline","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Đã mua nơi khác","Đặt trước","Chị","","Quần","Quần tây","420000","420000","8"
"103647","8/5/2023","Zalo","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Khách suy nghĩ thêm","Mua tại quầy","Chị","","Quần","Quần jeans","370000","370000","8"
"103652","8/5/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Quần","Quần tây","420000","420000","8"
"103657","8/5/2023","Facebook","0","confirmed","1","37 Nguyễn Văn Huyên","confirmed","","Đặt trước","Chị","","Váy","Váy liền","430000","430000","8"
"103662","8/5/2023","Instagram","0","packing","1","37 Nguyễn Văn Huyên","packing","","Đặt trước","Chị","","Quần","Quần tây","420000","420000","8"
"103668","8/5/2023","Trực tiếp - Cửa hàng","70000","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"103674","8/5/2023","Trực tiếp - Cửa hàng","180000","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Váy","Váy liền","430000","430000","8"
"103723","8/5/2023","Trực tiếp - Cửa hàng","30000","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"103733","8/5/2023","Trực tiếp - Cửa hàng","0","complete","1","Kho Online","complete","","Đặt trước","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"103762","8/5/2023","Trực tiếp - Cửa hàng","0","packing","1","37 Nguyễn Văn Huyên","packing","","Đặt trước","Chị","","Váy","Váy liền","430000","430000","8"
"103764","8/5/2023","Trực tiếp - Cửa hàng","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Đơn trùng","Đặt trước","Chị","","Áo (mùa hè)","Áo phông","300000","300000","8"
"103766","8/5/2023","Instagram","0","cancel","1","Kho Online","cancel","Không liên hệ được khách hàng","","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"103767","8/5/2023","Instagram","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"103804","8/5/2023","Trực tiếp - Cửa hàng","0","complete","1","89 Láng Hạ","complete","","Mua tại quầy","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"103830","8/5/2023","Hotline","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Đã mua nơi khác","Đặt trước","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"103851","8/5/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"103854","8/5/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Quần","Quần tây","420000","420000","8"
"103857","8/5/2023","Trực tiếp - Cửa hàng","50000","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"103864","8/5/2023","Instagram","0","confirmed","1","KHO ĐƠN HÀNG","confirmed","","Hãng vận chuyển","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
"103881","8/5/2023","Hotline","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Khách suy nghĩ thêm","Đặt trước","Chị","","Áo (mùa hè)","Áo phông","300000","300000","8"
"103892","8/5/2023","Instagram","0","cancel","1","Kho Online","cancel","Không liên hệ được khách hàng","","Chị","","Quần","Quần tây","420000","420000","8"
"103896","8/5/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Tự vận chuyển","Chị","","Áo (mùa đông)","Hoodie","550000","550000","8"
